"Series";"Time";"Value"
"Humidity Outside";"2017-11-29T01:00:00+01:00";121.54305555555551
"Humidity Outside";"2017-11-30T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-01T01:00:00+01:00";99.69022556390956
"Humidity Outside";"2017-12-02T01:00:00+01:00";99.9
"Humidity Outside";"2017-12-03T01:00:00+01:00";99.9
"Humidity Outside";"2017-12-04T01:00:00+01:00";99.89999999999989
"Humidity Outside";"2017-12-05T01:00:00+01:00";99.90000000000005
"Humidity Outside";"2017-12-06T01:00:00+01:00";99.89999999999984
"Humidity Outside";"2017-12-07T01:00:00+01:00";99.2027777777778
"Humidity Outside";"2017-12-08T01:00:00+01:00";96.96312056737571
"Humidity Outside";"2017-12-09T01:00:00+01:00";89.56666666666663
"Humidity Outside";"2017-12-10T01:00:00+01:00";93.12916666666648
"Humidity Outside";"2017-12-11T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-12T01:00:00+01:00";97.39791666666653
"Humidity Outside";"2017-12-13T01:00:00+01:00";84.24097222222213
"Humidity Outside";"2017-12-14T01:00:00+01:00";130.88041958041978
"Humidity Outside";"2017-12-15T01:00:00+01:00";121.09027777777776
"Humidity Outside";"2017-12-16T01:00:00+01:00";119.66666666666659
"Humidity Outside";"2017-12-17T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-18T01:00:00+01:00";99.3062499999998
"Humidity Outside";"2017-12-19T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-20T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-21T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-22T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-23T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-24T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-25T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2017-12-26T01:00:00+01:00";92.37777777777768
"Humidity Outside";"2017-12-27T01:00:00+01:00";96.72027972027958
