"Series";"Time";"Value"
"Weight deviation per record (10min)";"2017-11-25T01:00:00+01:00";-0.00009420289855072465
"Weight deviation per record (10min)";"2017-11-26T01:00:00+01:00";-0.00036805555555555555
"Weight deviation per record (10min)";"2017-11-27T01:00:00+01:00";-0.00008333333333333333
"Weight deviation per record (10min)";"2017-11-28T01:00:00+01:00";-0.0002569444444444444
"Weight deviation per record (10min)";"2017-11-29T01:00:00+01:00";-0.0002916666666666665
"Weight deviation per record (10min)";"2017-11-30T01:00:00+01:00";-0.00008333333333333341
"Weight deviation per record (10min)";"2017-12-01T01:00:00+01:00";-0.0004736842105263157
"Weight deviation per record (10min)";"2017-12-02T01:00:00+01:00";-0.001276595744680851
"Weight deviation per record (10min)";"2017-12-03T01:00:00+01:00";-0.0018297872340425527
"Weight deviation per record (10min)";"2017-12-04T01:00:00+01:00";-0.0014242424242424244
"Weight deviation per record (10min)";"2017-12-05T01:00:00+01:00";-0.0020952380952380953
"Weight deviation per record (10min)";"2017-12-06T01:00:00+01:00";-0.0016555555555555555
"Weight deviation per record (10min)";"2017-12-07T01:00:00+01:00";-0.00015972222222222226
"Weight deviation per record (10min)";"2017-12-08T01:00:00+01:00";0.00010638297872340446
"Weight deviation per record (10min)";"2017-12-09T01:00:00+01:00";-0.0002500000000000001
"Weight deviation per record (10min)";"2017-12-10T01:00:00+01:00";0.0004652777777777778
"Weight deviation per record (10min)";"2017-12-11T01:00:00+01:00";-0.00008333333333333353
"Weight deviation per record (10min)";"2017-12-12T01:00:00+01:00";-0.0006597222222222225
"Weight deviation per record (10min)";"2017-12-13T01:00:00+01:00";-0.00000694444444444436
"Weight deviation per record (10min)";"2017-12-14T01:00:00+01:00";-0.00035664335664335647
"Weight deviation per record (10min)";"2017-12-15T01:00:00+01:00";-0.00015972222222222226
"Weight deviation per record (10min)";"2017-12-16T01:00:00+01:00";-0.00012499999999999998
"Weight deviation per record (10min)";"2017-12-17T01:00:00+01:00";0.00001388888888888892
